"protein","RNA","corr.coef","conf.level","conf.low","conf.high","statistic","p.value","method","n.obs","factor","fact_lvl"
"CD134","CD134 RNA (ENSG00000186827_TNFRSF4)",0.169030502864888,0.95,0.00962172082810243,0.3200608917037,567253.017524313,"0.0326207030589496","Spearman correlation",160,"cell_type","BP"
"CD119","CD119 RNA (ENSG00000027697_IFNGR1)",0.090825495455197,0.95,-0.0698560153031644,0.246913229056696,620638.883782464,"0.253364102253484","Spearman correlation",160,"cell_type","BP"
"CD25","CD25 RNA (ENSG00000134460_IL2RA)",0.309508733822341,0.95,0.157630163584206,0.447082901927879,471356.957943517,"< 0.001","Spearman correlation",160,"cell_type","BP"
"CD14","CD14 RNA (ENSG00000170458_CD14)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CD45RO","CD45RO RNA (ENSG00000081237_PTPRC)",0.20842129664331,0.95,0.0504310970864304,0.356234864337667,540363.286059411,"0.00817433054920625","Spearman correlation",160,"cell_type","BP"
"HLA-E","HLA-E RNA (ENSG00000204592_HLA-E)",0.216012956673891,0.95,0.0583572642264587,0.363156001567942,535180.915256135,"0.00608038121425981","Spearman correlation",160,"cell_type","BP"
"CD352","CD352 RNA (ENSG00000162739_SLAMF6)",-0.0506526972762342,0.95,-0.208633803673828,0.109904632756232,717217.557268649,"0.524713567999707","Spearman correlation",160,"cell_type","BP"
"CD141","CD141 RNA (ENSG00000178726_THBD)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CD79b","CD79b RNA (ENSG00000007312_CD79B)",0.196252971350018,0.95,0.0377679855354748,0.345107352125943,548669.871637624,"0.0128753820109713","Spearman correlation",160,"cell_type","BP"
"CD2","CD2 RNA (ENSG00000116824_CD2)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CD226","CD226 RNA (ENSG00000150637_CD226)",0.126202483044177,0.95,-0.0341542042942785,0.280224269264993,596489.136974723,"0.11179031449638","Spearman correlation",160,"cell_type","BP"
"CD328","CD328 RNA (ENSG00000168995_SIGLEC7)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CD20","CD20 RNA (ENSG00000156738_MS4A1)",0.358377094419522,0.95,0.210769165117917,0.490006631676091,437997.460265457,"< 0.001","Spearman correlation",160,"cell_type","BP"
"CD107a","CD107a RNA (ENSG00000185896_LAMP1)",0.00460158219336659,0.95,-0.155180894608144,0.164149438202594,679498.77593152,"0.953947885708979","Spearman correlation",160,"cell_type","BP"
"CD11b","CD11b RNA (ENSG00000169896_ITGAM)",0.136504726557987,0.95,-0.0236798486988519,0.289855639205598,589456.413462456,"0.0852161180938998","Spearman correlation",160,"cell_type","BP"
"CD49a","CD49a RNA (ENSG00000213949_ITGA1)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CD278","CD278 RNA (ENSG00000163600_ICOS)",0.103880955430921,0.95,-0.0567284325361302,0.259249373631443,611726.704584636,"0.191131672861882","Spearman correlation",160,"cell_type","BP"
"CD83","CD83 RNA (ENSG00000112149_CD83)",0.220562534137298,0.95,0.06311685162942,0.367295976772648,532075.191696515,"0.00506853661456314","Spearman correlation",160,"cell_type","BP"
"CD195","CD195 RNA (ENSG00000160791_CCR5)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CD274","CD274 RNA (ENSG00000120217_CD274)",0.114183198944731,0.95,-0.0463299241363576,0.268948340326189,604693.981072369,"0.150519782788617","Spearman correlation",160,"cell_type","BP"
"CD270","CD270 RNA (ENSG00000157873_TNFRSF14)",0.112957917964944,0.95,-0.0475684795473505,0.267796451317028,605530.406880411,"0.154976864860496","Spearman correlation",160,"cell_type","BP"
"CD335","CD335 RNA (ENSG00000189430_NCR1)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CD154","CD154 RNA (ENSG00000102245_CD40LG)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CD172a","CD172a RNA (ENSG00000198053_SIRPA)",0.133839371637566,0.95,-0.0263931082698439,0.287366824833683,591275.891345332,"0.0915505009531857","Spearman correlation",160,"cell_type","BP"
"CD27","CD27 RNA (ENSG00000139193_CD27)",0.228955964836874,0.95,0.0719165607749262,0.374918512440813,526345.500163756,"0.00358930333163161","Spearman correlation",160,"cell_type","BP"
"CD122","CD122 RNA (ENSG00000100385_IL2RB)",0.116138888192198,0.95,-0.0443520243435768,0.270785970756236,603358.949364478,"0.14360728033679","Spearman correlation",160,"cell_type","BP"
"IgD","IgD RNA (ENSG00000211898_IGHD)",0.0143232274011016,0.95,-0.145678395504109,0.173594683095274,672862.392046912,"0.857337253866198","Spearman correlation",160,"cell_type","BP"
"CD163","CD163 RNA (ENSG00000177575_CD163)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CD268","CD268 RNA (ENSG00000159958_TNFRSF13C)",0.377057221567719,0.95,0.231314875027194,0.506247485026813,425245.658269013,"< 0.001","Spearman correlation",160,"cell_type","BP"
"CD161","CD161 RNA (ENSG00000111796_KLRB1)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CD146","CD146 RNA (ENSG00000076706_MCAM)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CD21","CD21 RNA (ENSG00000117322_CR2)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CD19","CD19 RNA (ENSG00000177455_CD19)",0.311133833904586,0.95,0.159383255669797,0.448520573170989,470247.599623373,"< 0.001","Spearman correlation",160,"cell_type","BP"
"CD303","CD303 RNA (ENSG00000198178_CLEC4C)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CD94","CD94 RNA (ENSG00000134539_KLRD1)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CD23","CD23 RNA (ENSG00000104921_FCER2)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CD85j","CD85j RNA (ENSG00000104972_LILRB1)",0.168167857936697,0.95,0.00873391198435427,0.319263735583928,567841.893458093,"0.0335317716838097","Spearman correlation",160,"cell_type","BP"
"CD185","CD185 RNA (ENSG00000160683_CXCR5)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CD3","CD3 RNA (ENSG00000167286_CD3D)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CD319","CD319 RNA (ENSG00000026751_SLAMF7)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CX3CR1","CX3CR1 RNA (ENSG00000168329_CX3CR1)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CD194","CD194 RNA (ENSG00000183813_CCR4)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CD1d","CD1d RNA (ENSG00000158473_CD1D)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CD137","CD137 RNA (ENSG00000049249_TNFRSF9)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"CD24","CD24 RNA (ENSG00000272398_CD24)",0.284354732623844,0.95,0.130616588901568,0.424738989193084,488528.085321659,"< 0.001","Spearman correlation",160,"cell_type","BP"
"CD45RA","CD45RA RNA (ENSG00000081237_PTPRC)",0.194394368502235,0.95,0.035838279170797,0.343404032175724,549938.628285634,"0.0137710478572413","Spearman correlation",160,"cell_type","BP"
"CD88","CD88 RNA (ENSG00000197405_C5AR1)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",160,"cell_type","BP"
"IgM","IgM RNA (ENSG00000211899_IGHM)",0.250992678909163,0.95,0.0951368870228658,0.394837773514791,511302.357669449,"0.00136787048515144","Spearman correlation",160,"cell_type","BP"
"CD48","CD48 RNA (ENSG00000117091_CD48)",0.58387378174205,0.95,0.526364550921177,0.636065122743087,14316439.703044,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD62L","CD62L RNA (ENSG00000188404_SELL)",0.480813870311154,0.95,0.414328282052228,0.54219504191146,17862121.1407054,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD71","CD71 RNA (ENSG00000072274_TFRC)",0.315383265509217,0.95,0.238605624110345,0.388242682750039,23553608.9027596,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD36","CD36 RNA (ENSG00000135218_CD36)",0.738954057977124,0.95,0.698801448284471,0.774464581182247,8981045.4730304,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD32","CD32 RNA (ENSG00000143226_FCGR2A)",0.345023833546323,0.95,0.26972481550366,0.416128990631448,22533852.4287656,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD9","CD9 RNA (ENSG00000010278_CD9)",0.771841877171985,0.95,0.735979850984355,0.803384444877416,7849570.31042486,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"FceRIa","FceRIa RNA (ENSG00000179639_FCER1A)",0.377851703075556,0.95,0.304374851033532,0.446858649650295,21404439.7792523,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD41","CD41 RNA (ENSG00000005961_ITGA2B)",0.610097375096763,0.95,0.555194501086442,0.659706344236388,13414241.099381,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"HLA-A-B-C","HLA-A-B-C RNA (ENSG00000206503_HLA-A)",0.245403190377241,0.95,0.165754906140765,0.321870659665871,25961209.0060062,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD38","CD38 RNA (ENSG00000004468_CD38)",0.201600627042291,0.95,0.120593627954614,0.279940479845987,27468195.8991869,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD52","CD52 RNA (ENSG00000169442_CD52)",0.60729008321871,0.95,0.552101874279828,0.657180184962573,13510823.3937369,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD82","CD82 RNA (ENSG00000085117_CD82)",0.387746173807948,0.95,0.314856807383745,0.456088881804577,21064029.6166175,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"HLA-DR","HLA-DR RNA (ENSG00000204287_HLA-DRA)",0.340434174458045,0.95,0.264895887137137,0.411819701940497,22691755.4272115,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD13","CD13 RNA (ENSG00000166825_ANPEP)",0.616609547235222,0.95,0.562374425007528,0.665562049954841,13190195.8081557,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD44","CD44 RNA (ENSG00000026508_CD44)",0.532249686659949,0.95,0.469993335780984,0.58923664091237,16092519.2001762,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD11a","CD11a RNA (ENSG00000005844_ITGAL)",0.331458095567045,0.95,0.255462802837052,0.403382710509809,23000569.1634637,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD31","CD31 RNA (ENSG00000261371_PECAM1)",0.268737196858605,0.95,0.189949871489821,0.344085443399243,25158423.9803008,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD123","CD123 RNA (ENSG00000185291_IL3RA)",0.298039709739846,0.95,0.22046971528817,0.371863481464693,24150297.9829336,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD63","CD63 RNA (ENSG00000135404_CD63)",0.413571332434574,0.95,0.34229935906714,0.480111263367352,20175538.7932143,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD33","CD33 RNA (ENSG00000105383_CD33)",0.288667169252286,0.95,0.210691256402789,0.362992908849597,24472751.6156708,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD45","CD45 RNA (ENSG00000081237_PTPRC)",0.500528968783412,0.95,0.435605798809927,0.560271450050026,17183841.315658,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD81","CD81 RNA (ENSG00000110651_CD81)",0.248186136492364,0.95,0.168635507870573,0.324524550324171,25865464.3052258,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD162","CD162 RNA (ENSG00000110876_SELPLG)",0.214755948935238,0.95,0.134121877118907,0.292564946163256,27015599.1523561,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"KLRG1","KLRG1 RNA (ENSG00000139187_KLRG1)",0.0957601158718576,0.95,0.0128366800628135,0.177375381641871,31109541.3127353,"0.0198908818722409","Spearman correlation",591,"cell_type","MoP"
"CD112","CD112 RNA (ENSG00000130202_NECTIN2)",0.26304031126552,0.95,0.184033943876015,0.338669582916844,25354420.0879962,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"integrinB7","integrinB7 RNA (ENSG00000139626_ITGB7)",0.430644664772561,0.95,0.360508984010213,0.495938145460147,19588146.5015916,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD18","CD18 RNA (ENSG00000160255_ITGB2)",0.60631854781661,0.95,0.551031944991848,0.656305681575073,13544248.1754335,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD49b","CD49b RNA (ENSG00000164171_ITGA2)",0.204838740804618,0.95,0.123920746597646,0.283050442107911,27356791.5742587,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD26","CD26 RNA (ENSG00000197635_DPP4)",0.172010449909304,0.95,0.0902741841061329,0.251444994652631,28486218.7204843,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD224","CD224 RNA (ENSG00000100031_GGT1)",0.0721046706341839,0.95,-0.0109865951334604,0.154207000659493,31923385.1431279,"0.0798651257023848","Spearman correlation",591,"cell_type","MoP"
"CD35","CD35 RNA (ENSG00000203710_CR1)",0.16828561537173,0.95,0.0864682552912034,0.24784817578597,28614368.2259018,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD47","CD47 RNA (ENSG00000196776_CD47)",0.178240387143289,0.95,0.0966450949863783,0.257455920898469,28271883.4614913,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD49f","CD49f RNA (ENSG00000091409_ITGA6)",0.448435341376423,0.95,0.379540743322468,0.512383977798459,18976074.6404582,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD4","CD4 RNA (ENSG00000010610_CD4)",0.478399440229336,0.95,0.411727494440039,0.539977383780936,17945187.3863947,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD62P","CD62P RNA (ENSG00000174175_SELP)",0.314508731274807,0.95,0.237689852187943,0.387417875845851,23583696.448523,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD49d","CD49d RNA (ENSG00000115232_ITGA4)",0.274403722330242,0.95,0.195839952735957,0.349467472244598,24963472.3846526,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD244","CD244 RNA (ENSG00000122223_CD244)",0.200926120528601,0.95,0.119900810474024,0.279292460596302,27491401.6752444,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD72","CD72 RNA (ENSG00000137101_CD72)",0.409868914537645,0.95,0.338357583094576,0.47667341771511,20302917.0747337,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD86","CD86 RNA (ENSG00000114013_CD86)",0.401009456480627,0.95,0.328935545020714,0.46843874716818,20607718.578484,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD39","CD39 RNA (ENSG00000138185_ENTPD1)",0.431303011892503,0.95,0.361212218636428,0.496547562112208,19565496.6746094,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD95","CD95 RNA (ENSG00000026103_FAS)",0.0285119227900484,0.95,-0.0546429230691694,0.111274007357064,33423153.5273774,"0.489055367192213","Spearman correlation",591,"cell_type","MoP"
"CD142","CD142 RNA (ENSG00000117525_F3)",0.025732788520769,0.95,-0.0574153723607175,0.108526418502276,33518767.0851084,"0.53239400500635","Spearman correlation",591,"cell_type","MoP"
"CD22","CD22 RNA (ENSG00000012124_CD22)",0.106048725645309,0.95,0.0232277458597925,0.187423998824036,30755571.1590007,"0.0098824027716426","Spearman correlation",591,"cell_type","MoP"
"CD103","CD103 RNA (ENSG00000083457_ITGAE)",0.0480946176598291,0.95,-0.0350709175296868,0.130598621226753,32749428.9264618,"0.243047223703934","Spearman correlation",591,"cell_type","MoP"
"CD54","CD54 RNA (ENSG00000090339_ICAM1)",0.385660142279453,0.95,0.312645437372655,0.454144112813732,21135797.6122063,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD40","CD40 RNA (ENSG00000101017_CD40)",0.23607723231792,0.95,0.156111592249548,0.312968411455547,26282060.0131557,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD64","CD64 RNA (ENSG00000150337_FCGR1A)",0.522098665609055,0.95,0.458968299631251,0.579983332480717,16441755.7404928,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD11c","CD11c RNA (ENSG00000140678_ITGAX)",0.482266698390751,0.95,0.415893769952524,0.543529055006508,17812137.9272287,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD105","CD105 RNA (ENSG00000106991_ENG)",0.17483758685658,0.95,0.0931644658747756,0.254173504329886,28388953.6747793,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD155","CD155 RNA (ENSG00000073008_PVR)",0.061095440350427,0.95,-0.0220418607594212,0.143393573671701,32302147.5825487,"0.137941147118914","Spearman correlation",591,"cell_type","MoP"
"CD7","CD7 RNA (ENSG00000173762_CD7)",0.102981700767301,0.95,0.0201283056955836,0.184430296304234,30861089.3282657,"0.0122486593363712","Spearman correlation",591,"cell_type","MoP"
"CD223","CD223 RNA (ENSG00000089692_LAG3)",0.1097219991604,0.95,0.0269419385319704,0.191007468225297,30629195.5631257,"0.00758933898903334","Spearman correlation",591,"cell_type","MoP"
"CD101","CD101 RNA (ENSG00000134256_CD101)",0.429212798013255,0.95,0.358979764769481,0.494612477522939,19637408.5601281,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD42b","CD42b RNA (ENSG00000185245_GP1BA)",0.278125002728903,0.95,0.199711131256969,0.352999227370413,24835445.1561146,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD304","CD304 RNA (ENSG00000099250_NRP1)",0.563609744730278,0.95,0.50417668291059,0.617729231150119,15013605.2535199,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD127","CD127 RNA (ENSG00000168685_IL7R)",0.579233844798666,0.95,0.521277183467444,0.631871877221379,14476072.4648391,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD124","CD124 RNA (ENSG00000077238_IL4R)",0.00824632982275104,0.95,-0.0748303974597546,0.0912093770423057,34120372.6090717,"0.841440453318326","Spearman correlation",591,"cell_type","MoP"
"CD192","CD192 RNA (ENSG00000121807_CCR2)",0.420736356216332,0.95,0.349934727258519,0.486758479226417,19929032.7418248,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD115","CD115 RNA (ENSG00000182578_CSF1R)",0.461885304732989,0.95,0.393967787974032,0.524786164922019,18513341.0251419,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD56","CD56 RNA (ENSG00000149294_NCAM1)",0.0663606225843908,0.95,-0.0167571974956686,0.148567565467355,32121003.8317568,"0.107044500543376","Spearman correlation",591,"cell_type","MoP"
"CD58","CD58 RNA (ENSG00000116815_CD58)",0.180438532639901,0.95,0.098894577917431,0.259575329291043,28196258.2879742,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD69","CD69 RNA (ENSG00000110848_CD69)",0.0860319474944986,0.95,0.00302808238636001,0.167858454807667,31444229.9958435,"0.0365344330228455","Spearman correlation",591,"cell_type","MoP"
"CD93","CD93 RNA (ENSG00000125810_CD93)",0.429022929442002,0.95,0.358777015364106,0.49443666828615,19643940.813643,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD29","CD29 RNA (ENSG00000150093_ITGB1)",0.254065400004161,0.95,0.174725549996004,0.330127221846923,25663193.6530248,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD134","CD134 RNA (ENSG00000186827_TNFRSF4)",0.0313091153499208,0.95,-0.0518511636361792,0.114038172508913,33326918.6907721,"0.447425069017839","Spearman correlation",591,"cell_type","MoP"
"CD119","CD119 RNA (ENSG00000027697_IFNGR1)",0.329471367207718,0.95,0.253376876599873,0.401513647105196,23068920.7248763,"< 0.001","Spearman correlation",591,"cell_type","MoP"
"CD25","CD25 RNA (ENSG00000134460_IL2RA)",0.0624176764136108,0.95,-0.0207151691777031,0.14469333240272,32256657.267252,"0.129602815120499","Spearman correlation",591,"cell_type","MoP"
